"query_id","blinded_candidate_id","query_text","query_language","business_context","mandatory_filters","candidate_project_title","client","country","period","sector","offering","technologies","evidence_passage_1","evidence_source_1","evidence_page_1","evidence_passage_2","evidence_source_2","evidence_page_2","evidence_language","reviewer_1_relevance","reviewer_1_confidence","reviewer_1_notes","reviewer_2_relevance","reviewer_2_confidence","reviewer_2_notes","adjudicated_relevance","adjudicator_notes"
"DEV-045","DEV-045-C24","يريد مصنع سيارات تصميم خط إنتاج وتجميع ميكانيكي وصيانة روبوتات صناعية.","ar","التصنيع الميكانيكي.","{}","Accompagnement au choix d’un ERP :  Analyse de l’existant : analyse métier et analyse du SI  Cible et feuille de route : définition de la cible et définition de la Roadmap d’évolution  Lancement du cahier des charg…","Groupe Le Moteur / Italcar","Tunisie","2018–2019","Industrie","AMOA","ERP","atteste par la présente que les sociétés Devoteam et Grant Thornton ont réalisé pour le compte des filiales du Groupe, Le Moteur et ltalcar, le projet d'assistance à maîtrise d'ouvrage pour le choix d'un ERP durant la période [PHONE_LIKE] Le projet a été piloté par Zouheir Belkahia, Grant Thornton. Les consultants, ayant participé a I’élaboration du projet sont :
- Tarek Belghith, Grant Thornton
- Faten Taghouti, Grant Thornton
- Imen Kallel, Devoteam lly @ lieu de signaler que les prestations ont été fournies conformément aux normes et règles de l'art et ont donné, à ce jour, pleine satisfaction.…","Attestation LE MOTEUR - ITALCAR - AMOA Choix ERP 2018 (1).pdf","1","atteste par la présente que les sociétés Devoteam et Grant Thornton ont réalisé pour le Compte des filiales du Groupe, Le Moteur et Italcar, le projet d’assistance à maîtrise d'ouvrage pour le choix d’un ERP durant la période 2016-2017. Le projet a été piloté par Zouheir Belkahia, Grant Thornton.…","Attestation LE MOTEUR - ITALCAR - AMOA Choix ERP 2018 (1).pdf","1","fr","","","","","","","",""
"DEV-045","DEV-045-C25","يريد مصنع سيارات تصميم خط إنتاج وتجميع ميكانيكي وصيانة روبوتات صناعية.","ar","التصنيع الميكانيكي.","{}","Elaboration d’un Schéma Directeur SI de l’Agence Nationale des Ports - Maroc : Diagnostic de l’existant et recueil des besoins des métiers Benchmark et analyse des gaps Définition du plan d’actions Formalisation de l’…","L’ANP (Agence Nationale des Ports)","Maroc","2012","Adm. Pub","SDSI","","objet de la mission 1 : Analyse de l’existant et Tecensement des besoins ont été exécutées conformément aux exigences du marché et des règles de l’art et dans les délais contractuels et la société a donné pleine satisfaction. Les missions 2,3 et 4 du marché Sont en cours de réalisation.…","ANP (1).pdf","1","objet de la mission 1 : Analyse de l’existant et Tecensement des besoins ont été","ANP (1).pdf","1","fr","","","","","","","",""
"DEV-046","DEV-046-C01","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","SUNU (mise en place d’un service managé par Devoteam pour la gestion de « L’INFRASTRUCTURE SUNU CLOUD SUR AZURE)","SUNU Assurance","Côte d’Ivoire","","Assurance","Cloud","API management; Cloud; Network","sont plafonnés aux sommes effectivement perçues et à percevoir par le Fournisseur, au titre de la réalisation de la mission.

ARTICLE 6 : PERIMETRE D’INTERVENTION Le périmètre d’intervention du groupement DEVOTEAM – SRI est décrit dans le tableau ci-dessous.","Contrat SUNU Migration AZURE SUNU-Assurances-2020-08.pdf","3","ARTICLE 1 : OBJET Le contrat porte sur une mission de mise en place d’une infrastructure Cloud. L’objectif sera donc d’accompagner le groupe","Contrat SUNU Migration AZURE SUNU-Assurances-2020-08.pdf","2","fr","","","","","","","",""
"DEV-046","DEV-046-C02","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Etude pour la mise en place d’un cloud national • Elaboration et la conception d’une architecture dont l’objectif principal est la mutualisation des ressources nationales • Définir un modèle organisationnel, organisat…","Ministère des TIC","Tunisie","2018","Entreprise Pub","Etudes","Cloud","majeure. La durée prévue pour l'exécution du présent marché sera interrompu par le nombre de jours de la persistance de cas de force majeure (un ordre de service de suspension des délais matérialisera cette suspension). Article 20: Règlements de litiges En cas de litiges sur l'interprétation ou l'exécution des prestations objet de cette prestation et à défaut de règlement à l'amiable, seuls les tribunaux de Tunis seront compétents.…","Cloud National.pdf","2","de plein droit la résiliation du contrat du marché. Toutefois, si les héritiers, les créanciers ou le liquidateur du titulaire du marché proposent dans un délai de sept (07) jours qui suivent l'événement, de continuer, dans les mêmes conditions l'exécution du marché, ils peuvent être agrées par le Ministère. Article 19: Force majeure Au cas où l'accomplissement des prestations serait en partie ou en totalité entravé par un cas de force majeure, le titulaire du marché devra avertir le Ministère dans un délai de (10) dix jours, par lettre recommandée, du commencement et de la cessation de la force majeure, ainsi que des conséquences probables.…","Cloud National.pdf","2","fr","","","","","","","",""
"DEV-046","DEV-046-C03","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Plan de Continuité d’Activité Mission de développement, d’élaboration et de mis en place : Phase 1: processus de gestion des risques en sécurité de l’information traité par le système d’information de l’OACA Phase 2:…","Office de l'aviation civile et des Aéroports (OACA)","Tunisie","2018","Entreprise Pub","PCA/PCI","","atteste par la présente que la société DEVOTEAM à réalisé pour le compte de V'OACA une mission de développement, d'élaboration et de mise en place des :
- Processus de Gestion du Risque en Sécurité de l'information traitée par le Systeme d'information de l'QACA au sens dela norme ISO 27005 ;
- Processus de Gestion du Plan de Continuité d'Activité du Système d'Information de l'OACA au sens de la norme [PHONE_LIKE] Cette mission a été pilotée par Monsieur Mohamed Ben Messaoud, Les consultants ayant participé aux différentes phases du projet sont :
- Mr. Melek Dekhil
- Mr. Ahmed Harsi
- Mr. Sami Haboubl il y'a leu de signaler que les prestations de ladite société ont été réalisées conformément…","Attestation OACA Mission PCA 2018 (1).pdf","1","","","","fr","","","","","","","",""
"DEV-046","DEV-046-C04","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Assistance à la mise en œuvre du PCA - Diagnostic de l’existant et recueil des besoins des métiers - Etats des lieux et analyse des risque - Elaborer une appréciation des risques - Proposer des scénarios de continuité…","Zitouna Takaful","Tunisie","2021","Assurance","PCA/PCI","","DEVOTEAM a réalisé pour le compte de l’assurance Zitouna Takaful le projet d'assistance à la mise en œuvre d’un plan de continuité d’activité (PCA). Ce projet a été piloté par Mr. Sami BENHAJ Le consultant qui a participé au projet est : Eya CHEIKH AMOR a fait preuve tout au long de la mission d'efficience, d'une grande qualité d'analyse, d'un haut niveau de maitrise technique et d'une bonne conduite de projet.…","Attestation zitouna takaful pca.pdf","1","","","","fr","","","","","","","",""
"DEV-046","DEV-046-C05","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Mise en place solution pour la refonte de l’application NSIA Banque direct (Mobile Banking) Le projet ""Ma banque directe"" consiste en une série d'ateliers techniques, fonctionnels et de design pour définir, valider et…","NSIA","Côte d’Ivoire","2021","Banque","AMOA","Data platform","Banque CI, à son personnel ou à un tiers, du fait de toute faute, erreur ou négligence imputable à lui-même ou à son personnel et à ses sous-traitants.
- Les conséquences des réclamations de tiers, résultant de l’inexécution ou de la mauvaise exécution des prestations confiées au Prestataire seront supportées en totalité par ce dernier, si celui-ci en est responsable.…","avenant NSIA GED DATA Mobile  (1).pdf","8","Sie ""NS °C FAVENANT N° 1 AU CONTRAT D'ELABORATION ET DE MISE EN ŒUVRE DE LA STRATEGIE ie BANQUE DIGITALE NSIA BANQUE Cl x ARTICLE 3 : ASSURANCES ET INDEMNITES
- Le Prestataire s'engage à indemniser intégralement NSIA Banque CI de tout dommage, perte, préjudice, dommages et intérêts, dépenses et paiements, quelle que soit la conséquence, subie ou occasionnée à la suite d'un oubli ou d’une négligente de la part de ses employés ou de ses agents dans l'exécution des prestations envisagés dans le cadre du contrat et / ou résultant d'une violation par le Prestataire, ses employés ou ses mandataires, de l'une des obligations mises à sa charge termes du contrat.…","avenant NSIA GED DATA Mobile  (1).pdf","8","fr","","","","","","","",""
"DEV-046","DEV-046-C06","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","AMOA FMS","Libyan Investment Authority (LIA)","Libye","","Banque","AMOA","","| | 550 )3( قيمة العقد وشروط الدفع أولاً: قيمة الخدمات المُقدمة. اتفق الطرفان على أن تكون التكلفة الإجمالية لتنفيذ الأعمال الواردة في هذا العقد والملحق الفني بقيمة (27,000.00 5) (سبعة وعشرون ألف دولار أمريكي) ‘Luk شروط الدفع. A يجب توافر الشروط التالية لسداد أي دفعة من الدفعات المذكورة في الفقرة (ج):
1.…","Contrat LIA investissement _ IT security Assessement _.pdf","4","التواصل خلالها لتحديد بدايتها Leles . على أنه في حال وجود آي ظرف طارئ. لا يزال الطرف الثاني ملتزماً بتقديم كافة الخدمات المتفق عليها في هذا العقد. كما عليه تعيين بديلاً عنه في حال عدم قدرته على الوفاء بالتزاماته.…","Contrat LIA investissement _ IT security Assessement _.pdf","11","ar","","","","","","","",""
"DEV-046","DEV-046-C07","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Accompagnement de la BMCI dans la définition de l’architecture et l’urbanisation de son SI(API Gateway) Phase 1: Diagnostic • Identifier les différents interlocuteurs et structures participantes à la mission • Planifi…","La Banque Mauritanienne pour le Commerce International (BMCI)","Mauritanie","2022","Banque","AMOA","API management","Tilted BP: 622 / Tél: 45252826 SS Tw ere re ree Nouakchott (RIM) Imputation: Informatique | BON DE COMMANDE Fournisseur: DEVOTEAM (Tunisie) Tél: | Votre OFFRE FINANCIERE: Phase 1 - Diagnostic Phase 2 - Urbanisation Phase 3 - Identification et mise en place d'un cas d'usage API Total = Arrêté le présent bon de commande à la somme totale de: Dix Mille Euros. N°41041 Date: Le 20/04/2022 TK a, gfe of à ~* .…","BC-BMCI.pdf","1","","","","fr","","","","","","","",""
"DEV-046","DEV-046-C08","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Elaboration du Schéma Directeur SI • Analyser les principaux enjeux et besoins métiers • Dresser un état des lieux de l’existant (cartographie fonctionnelle, process métier, patrimoine applicatif, infrastructure, Gouv…","Banque Tunisienne de Solidarité (BTS)","Tunisie","2018","Banque","SDSI","Network","Central BTS 2480/2018. Date de la Réception: L'an deux mille dix-huit, le mercredi dix-neuf septembre (19/09/2018). Lieu de la Réception : Siège de la BTS (56, avenue Mohamed V 1002 Tunis). Ils étaient présents : Participants BTS Mr Mohamed KAANICHE Directeur Général Mr Khalifa SBOUI Directeur Général Adjoint Mr Sofien ABDELHAK Chef du Département Informatique Participants DEVOTEAM Mr Slim CHENCHAH Chef de Projet Mr Mohamed BEN MESSAOUD Membre de l'Equipe Projet Mme Imen KALLEL Membre de l'Equipe Projet Objet de la Réunion La réunion avait pour objectif de : -__ Lancer le projet d'élaboration du Schéma Directeur du Système d'Information de la Banque.…","PV BTS SDSI 2019 (2).pdf","3","""Banque Tunisienne de Solidarité DEVOTEAM Procès-Verbal de la Réunion de Démarrage Objet : Procès-verbal de la réunion de démarrage. Référence : + Consultation N°8/2018 ""Choix d'un Cabinet pour l'Elaboration d’un Schéma Directeur du Système d'Information de la Banque Tunisienne de Solidarité"".…","PV BTS SDSI 2019 (2).pdf","3","fr","","","","","","","",""
"DEV-046","DEV-046-C09","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Maintien du plan de continuité d’activité des systèmes d’information de GAT ASSURANCES et de ses filiales. PHASE 1 : Lancement et pilotage du projet • Lancer le projet • Cadrer et mener les différents travaux prévus e…","GAT assurances","Tunisie","2022","Assurance","PCA/PCI","","| | 550 )3( قيمة العقد وشروط الدفع أولاً: قيمة الخدمات المُقدمة. اتفق الطرفان على أن تكون التكلفة الإجمالية لتنفيذ الأعمال الواردة في هذا العقد والملحق الفني بقيمة (27,000.00 5) (سبعة وعشرون ألف دولار أمريكي) ‘Luk شروط الدفع. A يجب توافر الشروط التالية لسداد أي دفعة من الدفعات المذكورة في الفقرة (ج):
1.…","Contrat LIA investissement _ IT security Assessement _.pdf","4","التواصل خلالها لتحديد بدايتها Leles . على أنه في حال وجود آي ظرف طارئ. لا يزال الطرف الثاني ملتزماً بتقديم كافة الخدمات المتفق عليها في هذا العقد. كما عليه تعيين بديلاً عنه في حال عدم قدرته على الوفاء بالتزاماته.…","Contrat LIA investissement _ IT security Assessement _.pdf","11","ar","","","","","","","",""
"DEV-046","DEV-046-C10","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","IT security Assessement","Libyan Investment Authority (LIA)","Libye","","Banque","Cyber Security","","| | 550 )3( قيمة العقد وشروط الدفع أولاً: قيمة الخدمات المُقدمة. اتفق الطرفان على أن تكون التكلفة الإجمالية لتنفيذ الأعمال الواردة في هذا العقد والملحق الفني بقيمة (27,000.00 5) (سبعة وعشرون ألف دولار أمريكي) ‘Luk شروط الدفع. A يجب توافر الشروط التالية لسداد أي دفعة من الدفعات المذكورة في الفقرة (ج):
1.…","Contrat LIA investissement _ IT security Assessement _.pdf","4","التواصل خلالها لتحديد بدايتها Leles . على أنه في حال وجود آي ظرف طارئ. لا يزال الطرف الثاني ملتزماً بتقديم كافة الخدمات المتفق عليها في هذا العقد. كما عليه تعيين بديلاً عنه في حال عدم قدرته على الوفاء بالتزاماته.…","Contrat LIA investissement _ IT security Assessement _.pdf","11","ar","","","","","","","",""
"DEV-046","DEV-046-C11","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Mise à niveau de la sécurité SI Mise à niveau de la sécurité SI du groupe SUNU ▪ Analyse de l’existant et élaboration de l’analyse de risques ▪ Analyse des écarts par rapport à l’ISO 27001 et ISO27002 ▪ Structuration…","SUNU Assurance","Côte d’Ivoire","2021","Assurance","PCA/PCI","","atteste par la présente que la société Devoteam Tunisie a réalisé pour notre compte, le projet RSSI en régie et transfert de compétences ». Le projet a été piloté par M. Sami Benhaj, expert sécurité IT.…","Attestation SUNU RSSI.pdf","1","ET DE LA TRANSFORMATION DIGITALE Immeuble SUNU, Avenue Botreau Roussel Tél, : [PHONE_LIKE]- Fax : [PHONE_LIKE] Roch GUINKO Directeur de l'Organisation, des Systèmes d’Information et de la Transformation Digitale du Groupe SUNU","Attestation SUNU RSSI.pdf","1","fr","","","","","","","",""
"DEV-046","DEV-046-C12","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Fiabilisation des données et mise en place du référentiel client unique  Diagnostic des bases de données existantes (Clients / Produits / Partenaires ...)  Fiabilisation des référentiels clients, produits, partenair…","SUNU Assurance","Côte d’Ivoire","2021","Assurance","API Gateway","API management","atteste par la présente que la société Devoteam a réalisé pour notre compte, le projet de fiabilisation de données et mise en place du référentiel unique ». Le projet a été piloté par M. Slim Chenchah, Directeur de projet.…","SUNU = Fiabilisation de données.pdf","1","Transformation du Groupe eke fy - تك أبنا : Avenue Botreéu Rose ا À : Tél. [PHONE_LIKE]- Fax: [PHONE_LIKE] SUNU Services rt po S.A.S.U au capital de [PHONE_LIKE] F.CFA — RCCM CI-ABJ-2011-B-9667 — cic.…","SUNU = Fiabilisation de données.pdf","1","fr","","","","","","","",""
"DEV-046","DEV-046-C13","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Projet : Mission d’implémentation ITIL « Gestion des incidents » • Diagnostic de l’existant-Organisation département des opérations • Centre de services • Gestion des incidents & Formaliser le processus Gestion des in…","STEG","Tunisie","2019","Adm. Pub","AMOA","ITIL; Network","Accompagnement dans la mise en œuvre du procès « Gestion des incidents ». VVV V Article4. Organigramme La Direction Centrale Informatique et Télécommunication est organisée de façon à répondre le plus vite possible aux attentes de l’utilisateur final, pour cela elle a créé des centres régionaux des services et réseaux informatiques sur différents points du pays : > Centre de Tunis > Centre de Tunis Marine > Centre de Sousse > Centre de Béja > Centre de Sfax > Centre de Sud-ouest Cette organisation est à prendre en considération par le titulaire dans l’implémentation, le déploiement et l'accompagnement dans la mise en œuvre du centre de service et le processus de « Gestion des incidents ».…","Contrat STEG (2).pdf","13","Accompagnement de la STEG pour le déploiement final sur toutes les unités. Livrables : o Document de validation et proposition de correction. Tout au long de la mission, le titulaire est appelé à effectuer un transfert de compétence et de savoir faire à l’équipe de projet STEG pour lui permettre de poursuivre de la démarche retenue.…","Contrat STEG (2).pdf","15","fr","","","","","","","",""
"DEV-046","DEV-046-C14","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Elaboration d'un SDSI Diagnostic de l'existant Benchmark digital dans les assurances Feuille de route digitale Gouvernance et organisation du digital","GAT Assurance","Tunisie","2015","Assurance","SDSI","","Dans l’hypothèse où un conflit d’intérêt surviendrait au cours de l'exécution du présent contrat, le Fournisseur en ferait part immédiatement au Client et les Parties rechercheraient ensemble la solution la plus adaptée à la situation dans le respect des règles applicables en la matière. Plus particulièrement, si une modification de la législation ou des normes professionnelles interdisait au Fournisseur de poursuivre ses services, il mettrait à la disposition du Client le résultat de ses services ainsi que tous documents nécessaires à leur finalisation, y compris ses documents en l’état, et ce afin d’en faciliter la poursuite des Prestations par un tiers.…","Contrat GAT SDSI (1).pdf","2","Le présent contrat entre en vigueur après sa signature par les Parties contractantes. ARTICLE 17 : ENREGISTREMENT Les droits d’enregistrement du présent contrat sont à la charge du Client qui s’y oblige. ARTICLE 18.…","Contrat GAT SDSI (1).pdf","2","fr","","","","","","","",""
"DEV-046","DEV-046-C15","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Elaboration et mise en place du plan de continuité d’activité PCA Compréhension du contexte et diagnostic de l’existant : Identification du périmètre préliminaire Diagnostic de l’existant et analyses des écarts Planif…","Banque Zitouna","Tunisie","2021","Banque","PCA/PCI","","Article 1 : OBJET DU CONTRAT En vertu du présent contrat, le prestataire s'engage à réaliser une mission l'élaboration du Plan de Continuité d'Activité (PCA) et ce, selon les termes et conditions ci-après. Article 2 : DOCUMENTS CONTRACTUELS Les documents contractuels traduisant l’accord des deux parties et faisant partie intégrante du présent contrat sont les suivants : — Le présent contrat.…","Contrat Zitouna  PCA .pdf","2","dernier prévaudra. Article 3 : PRESTATIONS A FOURNIR ET LIVRABLES Cette mission sera décomposée en trois (3) phases : 1- Phase de Diagnostic du dispositif de continuité existant et d'élaboration de la feuille de route de mise en œuvre Cette phase consiste à : e Faire un état des lieux du dispositif de continuité mis en place : 3","Contrat Zitouna  PCA .pdf","2","fr","","","","","","","",""
"DEV-046","DEV-046-C16","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Pilotage et transformation de la direction de l’organisation et des systèmes d’Information Réorganisation de la Direction des systèmes d’information Mise en place d’un service desk Formalisation des processus opératio…","GAT Assurance","Tunisie","2012","Assurance","SDSI/AMOA","ITIL","atteste par la présente que la société DEVOTEAM un système de pilotage et de mesure 2etilest d’information au sein de GAT TUNISIE nous assiste actuellement pour la mise en place d” des coûts de fonctionnement des Directions Métiers. Le projet a été lancé en Mars 201 piloté par Fadhel LAHZEMI.…","GAT.pdf","1","Nom et qualité du signataire N \ 62-94 Rien 4 B43 900 و NS” Qi. هود 60! À DS gax: T\ (Oe ed Scanned with CamScanner","GAT.pdf","1","fr","","","","","","","",""
"DEV-046","DEV-046-C17","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Plan de Continuité d’Activité Plan de Continuité d’Activité Etude des besoins de continuité Analyse des risques majeurs Pilotage de la mise en place du site de repli collaborateurs Pilotage de la mise en place du site…","Banque de l’Habitat Tunisie | BH","Tunisie","2018","Banque","PCA/PCI","Network","Objet du contrat Par la signature du présent contrat, le Prestataire consent à réaliser pour le compte de la Banque de l'Habitat une mission d’étude et de mise en place d’un Plan de Continuité d'Activité couvrant l’ensemble des domaines de ces activités. Cette mission à pour objectifs de : et de redémarrage associés en cas de 5 Marché C.A.S.P 01/2017 sinistre.…","Contrat BH PCA 2017.pdf","1","+ donner une indication sur l'architecture réseau, la configuration matérielle ou logicielle, les platesformes, les serveurs, etc... et toute composante des systèmes d’information et de communication.…","Contrat BH PCA 2017.pdf","2","fr","","","","","","","",""
"DEV-046","DEV-046-C18","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","opérationnalisation du PCA de la BCT Phase 1 : Mise en place du PCA • Réalisation des ateliers pour les procédures métiers • Réalisation des ateliers pour les procédures de secours informatique (5 applications critiqu…","NSIA Banque","Côte d’Ivoire","2021","Banque","AMOA","Network","prestations confiées au Prestataire seront supportées en totalité par ce dernier, si celui-ci en est responsable. Le Prestataire garantit ainsi NSIA BANQUE CI, contre toute action ou réclamation émanant de tiers et dirigée contre la Banque du fait de tout acte ou omission relevant de sa responsabilité. A ce titre, le Prestataire à l’origine de l’acte ou de l’omission relevant de sa responsabilité interviendra volontairement à l’instance aux côtés de la Banque et s’engage à verser à cette dernière le montant de toute condamnation pécuniaire qui sera prononcée contre elle, ainsi que tous les frais qu’elle aura exposés, y compris les honoraires d’avocats.…","CONTRAT NSIA - DEVOTEAM - Mise en place de la nouvelle Organisation vf (1) (1).pdf","11","Le contrat a pour objet de définir les conditions et modalités suivants lesquelles DEVOTEAM s’engage à accompagner et à assister NSIA BANQUE CI dans la Mise en place de la nouvelle Organisation de sa fonction SI. ARTICLE 2 : DOCUMENTS CONTRACTUELS Les documents contractuels traduisant l’accord des Parties sont les suivants, présentés par ordre hiérarchique de valeur juridique décroissante et faisant partie intégrante du présent contrat : a) Le présent contrat.…","CONTRAT NSIA - DEVOTEAM - Mise en place de la nouvelle Organisation vf (1) (1).pdf","2","fr","","","","","","","",""
"DEV-046","DEV-046-C19","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Assistance à la mise en œuvre d’un plan de continuité d’activité (PCA) (Plateforme SAP) Phase 1: Lancement de la mission • Lancer le projet • Cadrer et mener les différents travaux prévus et conduire le changement Pha…","BSIC Sénégal","Côte d’Ivoire","2022","Assurance","PCA/PCI","ERP; Network","Ci-après désignée par "" le Fournisseur"" IL A ETE CONVENU CE QUI SUIT ARTICLE 1. OBJET Le présent contrat a pour objet de définir les conditions dans lesquelles le fournisseur fournira les prestations au client dans le cadre du projet « Elaboration du plan de continuité d’activités de la banque BSIC SENEGAL » Les prestations à réaliser par le fournisseur, objet du présent contrat, couvre les quatre phases suivantes : Le tableau ci-après décrit le périmètre de la prestation du Fournisseur Phase 1 : Lancement et pilotage du projet Lancement et pilotage du projet Analyse d'impact métier Phase 2 : Cadrage du Appréciation des risques Plan de continuité Traitement des risques d'activité…","contrat de mission de soustraitance BSIC_SPECTRA .pdf","1","locaux ou dans ceux mis à sa disposition par le Client. Dans ce dernier cas, le personnel du Fournisseur s’engage à se conformer aux règlements intérieurs ainsi qu’aux horaires et consignes en vigueur dans lesdits locaux.…","contrat de mission de soustraitance BSIC_SPECTRA .pdf","2","fr","","","","","","","",""
"DEV-046","DEV-046-C20","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Gestion des projets pour des projets de transformation digitale mis en œuvre par la GIZ PHASE 1 : DIAGNOSTIC DE L’EXISTANT - Rapport d’analyse des nouveaux besoins des métiers - Rapport de consolidation des demandes d…","Banque centrale de Tunisie","Tunisie","2022","Banque","PMO","Digital identity","٠ S'assurer de la faisabilité de la mise en œuvre du projet sur tous les aspects d'organisation, juridiques, budgétaires et de planification et de ressources ; ٠ Préconiser et aider au choix de la solution et des prestataires le cas échéant : ٠ Garantir la coordination et le pilotage durant toute la vie du projet : ٠ Contrôler et réceptionner les prestations fournies par les entreprises et de ses soustraitants le cas échéant, depuis les phases de spécification d'avant-projet, de rédaction des cahiers des charges jusqu'aux dossiers des ouvrages exécutés.","contrat GIZ-AMOA 83400520  (1).pdf","16","> . H Drnse Le 0 الإو سي اس 012 2 وتان ممصم 208 012 EE. LA Pégiss pénérsies applicabics à ها feurntture de prestations LR] Oren applenbte Les cnncitors generates ¢ موسوكاة ou de paument du contactant na nont pee applicabies. Le drot appécatée au coréret eut le Gon afernarct, 12 Ferme éerte even ot cane signature Set Gepositore contraires den pertes eu contrat et à moins que des preaciptions Mynies ne prévowrt une tome plus ovicte, les mocalOrS cy evenants au contrat ain) que tases tes communications inportaries.…","contrat GIZ-AMOA 83400520  (1).pdf","23","fr","","","","","","","",""
"DEV-046","DEV-046-C21","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Mise en place de la plateforme d’intégration (kong)  Lancement du projet  Définition de l’architecture cible  Mise en place de la plateforme api management kong (onpremise / azure cloud)  Mise en place de la plate…","SUNU Assurance","Côte d’Ivoire","2020","Assurance","API Gateway","API management; Cloud","atteste par la présente que la société Devoteam a réalisé pour notre compte, le projet de fiabilisation de données et mise en place du référentiel unique ». Le projet a été piloté par M. Slim Chenchah, Directeur de projet.…","SUNU = Fiabilisation de données.pdf","1","Transformation du Groupe eke fy - تك أبنا : Avenue Botreéu Rose ا À : Tél. [PHONE_LIKE]- Fax: [PHONE_LIKE] SUNU Services rt po S.A.S.U au capital de [PHONE_LIKE] F.CFA — RCCM CI-ABJ-2011-B-9667 — cic.…","SUNU = Fiabilisation de données.pdf","1","fr","","","","","","","",""
"DEV-046","DEV-046-C22","Nous cherchons une référence pour API Gateway وإدارة واجهات البرمجة dans une banque ou une assurance.","mixed","Mixed French/Arabic API-management opportunity.","{}","Projet : Élaboration d’un manuel de procédures • Organiser la mission • Collecter et analyser les informations sur l’organisation et les processus à couvrir • Formaliser les fiches descriptives des processus et du réf…","Attijari Bank","Tunisie","2020","Banque","AMOA","API management; Cloud; COBIT; Core banking; ERP; ITIL; Network","Ingénieur Systèmes et Réseaux + Administration systèmes et réseaux sous Linux IP-NETs S.A * Monitoring VoIP Qos.
* Intégration et developpement des services/logiciels open source sur les systèmes embarqué dédié 4 ia téiécommunication
* Installation et configuration des serveurs de virtualisations (Proxmox, VMWare ESXi, ..) Contrat CCAC27-2021 : Conseil & accompagnement pour l'élaboration d'un manuel de procédures du SI Attijari bank / DEVOTEAM Page 22 sur 29","contrat attijari bank .pdf","22","Pilotage des projets d’infrastructures allant de la conception et jusqu'à la mise en exploitation, Projets (BUILD) « Solution de sauvegarde pour Ooredoo Tunisie : conception et mise en place d'une solution de sauvegarde centralisée. Consolidation de stockage d’Arab Tunisian Bank / du provider Planet (ISP) : muse en place d'une nouvelle plateforme de stockage consolidée et migration des charges de travail.…","contrat attijari bank .pdf","19","fr","","","","","","","",""
